AlexandraLima escreveu uma avaliação a abr de 2017;Do alto se avista toda a cidade!;Bonita torre de menagem, que permite no topo avistar toda a cidade! Bem conservada! Entrada gratuita!;1
Marco H escreveu uma avaliação a abr de 2017;Em boas condições apenas a torre de menagem;Para quem está em Beja vale a visita, mas não espere muito. O castelo, para quem olha da rua, parece imponente, mas apesar de bem cuidado carece de maiores interesses, a não ser a torre de menagem que ainda guarda alguma história.;1
kristo_vatef escreveu uma avaliação a abr de 2017;Mais um castelo muito bacana!;Sou obrigado a dizer que Beja não foi a cidade que mais gostei no Alentejo, embora tenha ficado num hotel muito bacana (Convento de São Francisco) e tenha boas opções de Enoturismo! O Castelo de Beja é bem bacana, fica dentro da cidade e a noite é mais bonito ainda!;1
trajanopereira escreveu uma avaliação a abr de 2017;Torre imponente;O castelo está muito bem conservado, tem uma torre altíssima e bastante imponente. Pareceu-me faltar algum dinamismo para transportar o visitante para a época medieval. Sugeria um simples vídeo com a história relatada deste belo castelo.;1
Marta R escreveu uma avaliação a abr de 2017;Um vista maravilhosa!;Uma vista maravilhosa da cidade e da planície! Inserido num centro histórico igualmente bonito e com sítios típicos alentejanos onde pode petiscar!;1
ManuelCR77 escreveu uma avaliação a mar de 2017;Vista bonita;Bonito castelo com vista encantadora sobre a cidade. No entanto, poucos motivos de interesse no interior!;1
Sergio M escreveu uma avaliação a mar de 2017;Pequeno Castelo;Um pequeno Castelo que está muito bem cuidado. Muitas escadas para chegar ao cimo da torre mas vale a pena, a vista da Torre é muito bonita e conseguimos ter uma bela panoramica da cidade.;1
jbrodrigues2 escreveu uma avaliação a mar de 2017;Banal;Está bem conservado, no entanto os motivos de interesse são bastante reduzidos, até mesmo pelas dimensões do espaço, bastante pequeno. Dá para observar grande parte da cidade, mas nada mais. Pouco interessante.;1
António Deodato Batista Milhano escreveu uma avaliação a fev de 2017;Encantador!;O Castelo de Beja é o ex-libris da cidade. O castelo é de uma imponência invulgar e tem a Torre de Menagem com uma lindissima vista.;1
Sara Gomes Carneiro escreveu uma avaliação a fev de 2017;Escadas!!! E escadas e escadas!!! Mas valeu a pena;Como estávamos de visita passamos pelo castelo de Beja Achamos que de uma forma geral tinha um aspecto cuidado e limpo A torre era alta mas valeu a pena a subida;1
mnunescosta escreveu uma avaliação a fev de 2017;Vale a pena a visita. Bem recuperado e umas vistas optimas;O Castelo está muito Bem recuperado e tem umas vistas muito boas da cidade. O posto de Turismo tem um bom mapa da àrea (Beja e arredores) q toda a inf importante;1
Rui B escreveu uma avaliação a fev de 2017;Excelente Torre;Um Castelo que me surpreendeu, uma Torre bem cuidada, limpa e com vista sobre a Cidade. Bastante segura para visitar com crianças;1
Vandacosta escreveu uma avaliação a fev de 2017;uma vista bonita lá do alto;Uma vista bonita lá do alto, em que podemos vêr toda a cidade de BEJA. O espaço podia ser mais bem aproveitado.;1
nels0nteixeira escreveu uma avaliação a fev de 2017;Vista panorâmica da cidade e arredores;O castelo de Beja é ótimo para reviver a história de Portugal, oferece uma vista fantástica sobre a cidade e suas planícies.;1
Diogo R escreveu uma avaliação a fev de 2017;Local incrível;Melhor monumento para visitar na cidade de Beja. Conseguimos ter uma perspectiva da cidade e arredores. O seu custo é de 0€ e aconselho vivamente!;1
Aurélio Marcos P escreveu uma avaliação a fev de 2017;Beleza na cidade;O castelo de Beja é uma beleza na cidade de Beja que merece ser visitada. O seu ambiente e envolvencia com restaurantes típicos da cidade faz com que se passe uma bela tarde na zona histórica da cidade.;1
Paula23beja escreveu uma avaliação a jan de 2017;Impressionante;A vista do cimo da torre é espectacular. Recomendo a visita , pois é um local único com muita história.;1
Marta V escreveu uma avaliação a jan de 2017;Muito bonito, com uma vista maravilhosa.;Vale bem a pena visitar. Não é muito grande, porém é muito interessante subir todos os degraus para no fim contemplar uma vista muito bonita da cidade de Beja.;1
carlosabreu87 escreveu uma avaliação a dez de 2016;Bonito castelo;Castelo muito bonito, podemos visitar todos os espaços incluindo subir ao cimo do castelo. Restaurado recentemente.;1
RITA1154791 escreveu uma avaliação a dez de 2016;Castelo...;Este é mais um bonito castelo de Portugal.Parte da torre teve que ser restaurada há pouco tempo. Vale a pena a visita.;1
911alexeib escreveu uma avaliação a dez de 2016;Castelo impressionante e muito bem preservado;Fui a Beja de passagem, não estava com grandes expectativas, sabendo que é uma cidade relativamente pequena mas fiquei muito impressionado com o castelo, que estava em excelentes condições, para além de um tamanho imponente, principalmente a torre principal. Recomendo.;1
Cellesvaz escreveu uma avaliação a nov de 2016;A mais bonita torre de Portugal;Para mim é a mais bonita torre de menagem que Portugal tem. Já é possivel subir à torre e apreciar a beleza da paisagem=);1
António L escreveu uma avaliação a nov de 2016;Visita obrigatória;Espaço renovado e cuidado. Com uma torre de menagem única na Península Iberica oferece uma vista magnífica sobre o Baixo Alentejo. Ir a Beja e não subir ao cimo da torre é perder a oportunidade de ver uma das mais belas vistas do Baixo Alentejo.;1
Nelson A escreveu uma avaliação a nov de 2016;Castelo de Beja;Muito giro, apesar das muitas escadas vale a pena visitar este Castelo, no cimo da torre de Menagem tem uma vista excecional, o exlibris da cidade de Beja!;1
Natacha R escreveu uma avaliação a nov de 2016;Monumento obrigatório;Vistas lindas, principalmente que subirmos a enorme escadaria da Torre mais alta do Castelo. Aconselho a levaram fôlego...mas a paz que se sente no topo é demais.;1
Jefferson L escreveu uma avaliação a nov de 2016;O melhor castelo da rota de Alentejo;FOi o único que pude visitar a torre. Uma subida de tirar o fólego compensado pela belíssima vista no topo. Maravilhoso e imperdível.;1
Ana Isa P escreveu uma avaliação a out de 2016;Castelo de Beja;Fim de semana em Beja não podíamos deixar de visitar o castelo. A torre é bem bonita, subimos tudo até lá acima e ficámos a apreciar a vista. Depois seguimos para as muralhas contornando as mesmas. Fomos depois pelo lado de fora sempre junto ao castelo, tudo muito bonito e…;1
Vitor B escreveu uma avaliação a out de 2016;Caatelo e Torre de Menagem de Beja;Parabens às gentes de Beja. É provavelmente um dos castelos mais bem cuidados e preservados do país.... a torre de menagem é lindíssima.;1
Nuno D escreveu uma avaliação a out de 2016;História de Portugal;Este é belo castelo cujo a torre foi objecto de obras de restauração, e é possível visita-la e subir a sua parte superior onde temos uma bonita vista da cidade. E tudo gratuitamente.;1
Joaquim Gonçalves escreveu uma avaliação a out de 2016;Depois de remodelado ficou melhor;Ampla visita sobre a cidade e planície alentejana naquela que é a mais alta torre de menagem da península ibérica.;1
Sandra escreveu uma avaliação a out de 2016;Bonita vista;Passamos por Beja , vindo de Évora para Faro, na intenção de uma paradinha para um café! Cidade pequenininha, com esse castelo que pode ser visitado sem ingresso! Fecha as 12h para almoço. Bonita vista da cidade. Um lugar para uma paradinha de 20 minutos para conhecer este…;1
Maria João N escreveu uma avaliação a out de 2016;Vale a pena visitar.;Foi todo recuperado. Bom trabalho Excelentes vistas da torre de menagem. Vale a pena subir e contornar as muralhas.;1
João M escreveu uma avaliação a out de 2016;Bom passeio;Sítio muito bonito, vale a pena. A torre e a envolvencia valem muito a pena. A cidade tambem é um sitio muito bom para visitar;1
Luis_Lemos escreveu uma avaliação a out de 2016;Excelente estado de conservação;Visitei durante uma escapadinha de fim de semana em família. O castelo encontra-se em excelente estado de conservação. Recomendo vivamente a subida à torre de menagem onde poderão desfrutar de uma vista incrível sobre as redondezas. Visitamos também uma exposição que estava a…;1
Hugo Candeias escreveu uma avaliação a out de 2016;Magnífica paisagem sobre o Alentejo;Local a ter em conta numa visita a Beja. Magnifica vista na torre principal sobre as extensas paisagens de Beja, local histórico com várias paragens onde se pode ler a história do mesmo afixada nos locais de visita. Posto de turismo dentro das muralhas e sempre aberto.;1
Maria Cecília P escreveu uma avaliação a set de 2016;Legal;Interessante. Dá para se ter uma ideia de como com aquela torre se enxergava o horizonte nos quatro cantos! Subindo os 183 degraus, consegue-se uma bela vista!;1
marihuelva2016 escreveu uma avaliação a set de 2016;Muito bonito;Bonito para visitar e ver as vistas interminaveis dos campos alentejano, uma vez que a torre tem 39 metros;1
Paulo P escreveu uma avaliação a set de 2016;Bonito castelo com um ótimo panorama!!!;Uma rápida paragem em Beja, rumo a outros destinos, tempo apenas para visitar este magnífico castelo medieval, com a sua explêndida torre de menagem em estilo gótico, do cimo da qual se contemplam alguns pormenores desta cidade coração do Baixo Alentejo. Bom estado de…;1
Ana F escreveu uma avaliação a set de 2016;Muito bem conservado, tudo renovado, gratis;Estivemos em Beja de passagem e almoçamos no restaurante em frente ao Castelo. Está muito bem conservado e organizado. É fácil de visitar e podemos passear pelas muralhas. Entrada grátis.;1
Lilas V escreveu uma avaliação a set de 2016;Visita obrigatória;Recentemente renovado, a torre de Menagem é uma visita obrigatória de estamos de passagem em Beja, tem a melhor vista da cidade.;1
Joao V escreveu uma avaliação a set de 2016;Espaço ímpar;Espaço seguro, limpo e com muito para descobrir. Adoramos a Torre de Menagem. Vale sempre a pena visitar este espaço.;1
788luisa escreveu uma avaliação a set de 2016;Castelo bem conservado;Estava uma tarde de calor e custou muito subir os 200 degraus até ao cimo da Torre de Menagem mas valeu a pena pela vista soberba. O castelo está em muito bom estado de conservação e muito limpo, parabéns aos responsáveis;1
Mario_Familia escreveu uma avaliação a set de 2016;a visitar;Gostei do Castelo, Uma construção com mais de 800 anos, razoavelmente conservada e que nos perpectiva a dureza da vida na época.;1
dhmpr escreveu uma avaliação a ago de 2016;Castelo com um espaço interessante;Com uma vista magnifica do alto da torre, sobre a cidade, é um espaço muito bem preservado e que vale a pena visitar.;1
abcd0987 escreveu uma avaliação a ago de 2016;castelo de beja;vista magnifica quando se sobe á torre, 38 metros, tanto da cidade como da paisagem, com uma vasta planície,;1
Pedro Marques escreveu uma avaliação a ago de 2016;O símbolo da cidade de Beja;O Castelo de Beja é sem dúvida o símbolo desta cidade alentejana. Ocupando um lugar central, o interior e suas muralhas do castelo encontram-se em ótimo estado de conservação. Com cerca de 40 metros de altura e feita em mármore, a Torre de Menagem é um perfeito exemplo…;1
Luis P escreveu uma avaliação a ago de 2016;Castelo bem Conservado;Hotel conservado, com boa manutenção. Vale a pena subir a torre até ao topo e ver a vista de kilómetros e kilómetros :);1
José F escreveu uma avaliação a ago de 2016;Normal;Quem gosta e costuma visitar castelos e sitios assim com muita história, nao vai ficar impressionado, ainda assim um sitio a visitar;1
José Pedro M escreveu uma avaliação a ago de 2016;Grande torre de menagem.;Podem visitar -se gratuitamente o castelo e as muralhas. A torre de menagem é verdadeiramente alta e chega-se ao topo cansado, mas vale a pena pela ampla vista da cidade e planícies de quilómetros. O posto de turismo é no interior, pelo que é de visita obrigatória.;1
BR2015girafa escreveu uma avaliação a ago de 2016;História com bom ar;O castelo está bem cuidado e, por estar situado no meio da cidade, tem um encanto especial. Vale a pena subir à torre e contemplar a paisagem cheia de planícies!;1
Ana S escreveu uma avaliação a ago de 2016;Deslumbrante;É um monumento de uma beleza e imponência impressionante, rodeado de um muito cuidado jardim. Visita indispensável, para quem conhecer Beja. Cheio de pessoas extramamente simpaticas;1
SePTaste escreveu uma avaliação a ago de 2016;Monumento principal;Monumento lindíssimo, impar em Portugal sendo um autêntico castelo, ao contrário de muitos monumentos que se auto-intitulam de castelos e são simples muralhas destruídas/ruínas. Do alto da torre de menagem de 40 metros é possível ver toda a cidade e as planícies alentejanas ao…;1
António G escreveu uma avaliação a ago de 2016;Maravilha...;A torre de menagem reaberta recentemente permite admirar a imensa paisagem alentejana circundante. Castelo, no geral, muito bem conservado e limpo. Tem um Posto de Turismo com, na altura, um funcionário muito comunicativo e com excelentes informações. Tem um café que, na altura…;1
Ricardo C escreveu uma avaliação a jul de 2016;Visita obrigatória em Beja!;O castelo não é grande, mas é bem conservado e tem a torre de castelo mais impressionante na qual já subi. A vista dos campos alentejanos é linda. E a visita é grátis!;1
suzana44 escreveu uma avaliação a jul de 2016;Sinto-me sempre bem nos reencontros com a História;Sempre gostei de visitar castelos, enriquecer a minha cultura, "alagar as vistas", em sentido figurado uma vez que os castelos em portugal tem sempre maravilhosas vista paisagísticas.;1
Mónica Sousa escreveu uma avaliação a jul de 2016;Vale a pena visitar!;O Castelo está em bom estado de conservação e a visita é grátis. A Torre de menagem é a mais alta do país e a vista lá de cima é de tirar a respiração! Aconselho a visita.;1
Tiago Filipe P escreveu uma avaliação a jul de 2016;Boa visita;Visita em que agora se pode visitar todo o castelo com acesso a torre do mesmo, recentemente reconstruido e seguro, boa vista da cidade, visita grátis, tem parque de estacionamento próprio grátis também.;1
Isabel T escreveu uma avaliação a jul de 2016;Vista deslumbrante da torre;A subida à torre é uma aventura são 184 degraus, mas uma vez lá no cimo a vista é de tirar o respiração. Algo a visitar sem dúvida.;1
João A escreveu uma avaliação a jul de 2016;Esplêndido durante a noite!;Bem conservado, o castelo de Beja situa-se no ponto mais alto da cidade e apresenta a mais alta torre de menagem do país.;1
Mada M escreveu uma avaliação a jul de 2016;Subindo lá vais...;A torre de menagem do Castelo de Beja, que é a mais alta da península ibérica, foi recentemente restaurada o que nos permite novamente subir e lá do alto ver as belas planícies Alentejanas.;1
Casa-Museu Quin... E escreveu uma avaliação a jul de 2016;Local mágico;Toda a parte que ainda existe do castelo foi totalmente restaurada. Dentro dele está o Posto de Turismo de Beja assim como um café (nem sempre aberto). O posto possui uma simpática atendente e produtos à venda. O castelo rende belas fotos.;1
Débora Félix escreveu uma avaliação a jun de 2016;Imponente;Imponente castelo, com uma torre que se vê desde bastante longe. Belíssima vista a partir das muralhas, faz-nos sentir um rei/ rainha a observar os seus domínios. Vale bem a visita!;1
MariaY4045YO escreveu uma avaliação a jun de 2016;Castelo medieval;O castelo de Beja surpreende pela sua torre de menagem muito alta (a mais alta da península ibérica). A razão de ser dessa torre tão alta é que servia para ver o inimigo a muitos quilómetros de distância, já que à volta temos a planície. Dizem também que com sinais de fumo…;1
belo.nb escreveu uma avaliação a jun de 2016;Maravilhoso;Uma atracção espectacular, vista ao longe de grande parte do Alentejo. Possui uma vista ímpar sobre uma grande extensão da planície alentejana. Visita obrigatória.;1
cybertmfer escreveu uma avaliação a mai de 2016;Bom atendimento;Fomos bem recebidos no castelo. O gabinete de turismo deu bons conselhos acerca do que deveríamos fazer. Infelizmente o castelo estava em obras e não foi possível visitar;1
JOÃO R escreveu uma avaliação a mai de 2016;Torre de menagem mais alta da europa.;A torre de menagem é imponente. Castelo recuperado, vale a pena visitar. Visita grátis. Peça folhetos sobre o castelo para se informar da sua história.;1
jose s escreveu uma avaliação a mai de 2016;Emblematico;Estivemos no castelo que estava encerrado para visitas por a torre de menagem estar em reparações ( segundo nos foi informado , parte caiu cerca de ano ou ano e meio ). Esperamos fazer nova visita logo nque as obras estejam concluidas .;1
MariaNunes2016 escreveu uma avaliação a mai de 2016;Cartão de visita da cidade;O castelo é pequeno mas muito bonito, pela singularidade da sua Torre de menagem. Obras a decorrer , em fase terminal para restauro. Com uma loja de recordações de Beja e uma esplanada.;1
alentejana2016 escreveu uma avaliação a mar de 2016;Emblema da cidade;É imponente a sua construção e em cada entrada da cidade, avista-se ao longe uma vez que está construído na parte mais alta. É considerado o mais alto de Portugal cerca de 40m de altitude.Dentro dele encontra-se instalado o museu das armas e o Posto de Turismo.Também poderás…;1
Luís N escreveu uma avaliação a mar de 2016;MAGNÍFICO;Gostei muito de visitar o Castelo de Beja. Espaço imponente e muito bem conservado. No interior existe um posto de atendimento turístico, onde os colaboradores são muito simpáticos e prestáveis. Recomendo a visita.;1
EPILIF escreveu uma avaliação a fev de 2016;Não vele a pena com a torre fechada;Como é um castelo pequeno de momento quase nem vale a pena visitar pois a torre encontra-se em obras à quase um ano, se se despacharem com o restauro até ao verão, então aí sim, irá valer a pena pois já vai dar para subir à torre.;1
Paulo Henrique Dias escreveu uma avaliação a jan de 2016;Muito bonito;Estive em Beja em Dezembro de 2015, infelizmente o castelo estava em reforma, podemos ver apenas as muralhas ja que a torre estava coberta com andaimes;1
Rui Gonçalves escreveu uma avaliação a dez de 2015;Castelo Beja;Muito bonito..pena nesta altura estar em obras..espero que fique mais atraente para os visitantes..de qualquer maneira bonita vista sobre a cidade.;1
Mariana B escreveu uma avaliação a dez de 2015;Alentejo nosso;Um dos nossos marcos históricos mais bonitos sem dúvida. Um ponto essencial na rota do Alentejo. Aconselho.;1
Roberto Y escreveu uma avaliação a dez de 2015;Bonito, mais acho nao bem administrado.;E um espaço historico que merece uma melhor gestão das suas posibilidades oferecer ao publico algo mais do que as simples e desertas instalaçoes era uma mais valia para tentar ganhar em uma verdadeira experiencia historica com umas vistas muito agradaveis.;1
António S escreveu uma avaliação a dez de 2015;Obras;Tenho fotos e recordacoes do castelo quando vim com os meus pais. As obras atuais impossibilitam visitar torre e muralhas;1
Elisabete L escreveu uma avaliação a nov de 2015;Muito bonito;O castelo é muito bonito mas o melhor mesmo são as vistas sobre a cidade de Beja. Espectacular e gratuito!;1
Joaofili escreveu uma avaliação a nov de 2015;bonito e histórico;A cidade de Beja é bem pequena e simples, com um ar rústico e histórico, o que se tem a fazer lá é comer da comida alentejana, beber bons vinhos produzidos na região e visitar o castelo que fica bem próximo ao centro da cidade. bem imponente e bem preservdo, conta com um gramado…;1
Walter_Moura escreveu uma avaliação a nov de 2015;Imperdível, mas frustrante;Apesar de tratar-se da mais alta torre de menagem da península ibérica, está em reforma e não se tem acesso aos pisos superiores, somente ao pátio. O local é simpático, mas está meio abandonado. Há lá dentro um posto de informações turísticas e um bar de qualidade sofrível. Dos…;1
RafaelKubrusly escreveu uma avaliação a out de 2015;Esperava mais;Um lugar bonito, porem as reformas que estão sendo feitas, prejudicou bastante a visita. Acho que ele podia ser mais tematico.;1
ClaudiaGeiroto escreveu uma avaliação a set de 2015;Infelizmente em obras;Leva um razoável por não estar em obras e não poder visitar - limitamo-nos a entrar para umas muralhas, mas em nenhum momento é possível subir e apreciar a vista. A torre de menagem é linda, mesmo com as obras. Desejosa por visitar novamente.;1
familiaalves2015 escreveu uma avaliação a set de 2015;Foi agradável, mesmo não podendo ver o interior, o exterior está bem conservado e com bastante zona verde.;Bonito castelo, em obras na altura da visita, só podemos ver mesmo a parte exterior. Nota-se muito interesse em cuidar deste ponto bem turístico.;1
Nunes F escreveu uma avaliação a set de 2015;Bonito;Este é o ponto turístico mais importante de Beja. Tem uma bonita envolvente e um café bar onde pode descontrair um pouco. Sem dúvida a visitar.;1
Rui S escreveu uma avaliação a set de 2015;Panorama de Beja;Melhor local de Beja para se desfrutar de toda a planície alentejana ! Pontos de interesse histórico !;1
Joao D escreveu uma avaliação a ago de 2015;Castelo;Está em Beja ? Então toca a visitar o Castelo. Está em processo de conservação, mas um ponto forte a visitar.;1
Belindammg escreveu uma avaliação a ago de 2015;Pena estar em obras;Já visitei num fim de tarde nublado, foi super romântico e medieval, desta vez foi da parte da manha, tinha ótima visibilidade mas estava em obras.;1
MARA S escreveu uma avaliação a ago de 2015;NADA DE EXCEPCIONAL, EXISTE CASTELOS MAIS BONITOS;Uma parte do castelo estava em reforma, mas mesmo assim não poderiam deixar a obra mais limpa e só tivemos acesso a uma pequena parte do castelo. Já conheci castelo mais bonitos.;1
Fernando Gomes escreveu uma avaliação a ago de 2015;Momento de azar;Está em beneficiação e só podemos visitar o exterior. Contudo, deu para ver a mais alta torre de castelos da península ibérica.;1
Liliana806 escreveu uma avaliação a jul de 2015;Belas vistas;Local muito agradável para passear e para conhecer a cidade. Vistas para toda a cidade. A torre de menagem é a mais alta do Alentejo. No interior do terreiro existe um café-bar muito simpático onde apetece ficar.;1
Lizete M escreveu uma avaliação a jul de 2015;Tudo pela defesa da cidade;Pouca coisa restou deste castelo,mesmo assim é um belo local para ser visitado.Fato curioso é a grande quantidade de ninhos de cegonhas,já com os filhotes,que avistamos nos postes de alta tensão localizados ao lado das estradas e também nos telhados das casas.;1
ruimsoares escreveu uma avaliação a jul de 2015;Obras;Em julho, não percebo como o Castelo esta fechado para obras de restauro!? Parece um local agradável para ver do topo da torre. Tem um café que estava fechado no interior é a casa fechada também:(;1
Francisco Martins escreveu uma avaliação a jul de 2015;Monumento histórico;O castelo de Beja é um monumento emblemático da cidade que possui muita história e cultura. No entanto, as obras que estão em realização impediram um conhecimento mais aprofundado do monumento. A visita, praticamente se restringe ao posto de informações turísticas instalado no…;1
rsanto escreveu uma avaliação a jul de 2015;Castelo em remodelações;Apesar das obras no local e das ruas envolventes muitas delas cortadas pelas festas da altura...achei o bonito local. certamente vou voltar para passear com mais calma.;1
Antonio F escreveu uma avaliação a jul de 2015;bonita arquitetura;Monumento emblemático da cidade mas com algumas obras de manutenção a melhorar. A visitar se passar por beja.;1
Joao L escreveu uma avaliação a jun de 2015;Castelo em obras;Visita reduzida. Valeu a simpatia das pessoas do posto de turismo que mais não podiam fazer. A visitar depois das obras para possível revisão de avaliação.;1
Alexandre C escreveu uma avaliação a mai de 2015;Programas culturais;O castelo de Beja é sem duvida um ponto de eleição para quem visita a cidade, a precisar de alguma manutenção.;1
Sandra F escreveu uma avaliação a abr de 2015;Lindo;Numa combinação de estilos românico, gótico, manuelino e maneirista, o monumento apresenta planta no formato pentagonal. Sem talude, a muralha, coroada por merlões prismáticos, possui adarve envolvente, estando flanqueada originalmente por quarenta torres (entre as quais a de…;1
SRDS0811 escreveu uma avaliação a mar de 2015;História pura;Gosto de castelos e muita história. Beja é rodeada de possibilidades como esta. Este castelo é simplesmente lindo e extremamente vazio. Adoramos;1
marisete escreveu uma avaliação a mar de 2015;A maior torre de menagem do pais.;Belissimo. Vale a pena subir à torre de menagem e ver a maravilhosa vista das paisagens alentejanas.;1
antonio v escreveu uma avaliação a fev de 2015;Monumento obrigatório a ver em beja;Com pormenores arquitectónicos e com uma vista magnifica sobre a planície. Não surpreende e não desilude.;1
São G escreveu uma avaliação a fev de 2015;Não fui lá dentro...;Estava em obras... É um pequeno castelo situado no centro histórico de Beja. Só vi a parte externa, circundado por uma área de jardim bonita.;1
suzana e escreveu uma avaliação a jan de 2015;Magico;Vista da cidade linda. Estava em obra, por isso aproveitamos pouco. Cidade charmosa, facil de se locomover de carro. Fomos tambem aos castelos de Serpa e Mercole que ja passaram pela teforma e estao lindos.;1
Joao M escreveu uma avaliação a jan de 2015;Castelo em restauro;No dia 13 de Novembro p.p. parte do balcão da Torre de Menagem ruiu. Foi imediatamente acionado o plano de recuperação e já se encontram em execução os trabalhos de restauro.;1
Ebora-AC escreveu uma avaliação a dez de 2014;Torre de Menagem;Bonito castelo com espectacular torre de menagem. Não houve oportunidade de visitar a torre pois houve derrocada de parte de uma varanda da mesma. Imprecionante como se deixa que situações dessas aconteçam em monumentos classificados como Monumentos Nacionais.;1
Vanessa L escreveu uma avaliação a nov de 2014;Belo espaço;O castelo e suas muralhas aparentam ser realmente bonitos. O problema é que há uma semana atrás houve uma derrocada na zona da torre e não pudemos visitar nem a torre nem as muralhas, por motivos de segurança. Foi o único senão mesmo.;1
JCarlosBR escreveu uma avaliação a nov de 2014;Castelo de Beja no Alentejo;Gostamos da Torre de Menagem, que tem cerca de 40 metros de altura que convergem o caráter bélico e artístico de forma singular, e de planta quadrangular composto de 3 salas, sendo a segunda a mais bonita,;1
Damiana S escreveu uma avaliação a nov de 2014;Espaço agradável;Quando visitámos o Castelo estava também a decorrer o Mercado semanal. As ruas estavam cheias de vida o que tornou a visita bastante agradável. O Castelo tem uma vista muito bonita sobre a cidade, ainda que a indústria esteja a "estragar um pouco a pintura". Não foi possível…;1
Claudiadepaula escreveu uma avaliação a nov de 2014;Muito bom;Este castelo foi construído por Dom Dinis sobre fundações romanas. Vá até a torre de 42 metros e curta a paisagem! Entrada grátis!;1
Ana A escreveu uma avaliação a out de 2014;Bem conservado;Castelo muito bem conservado, com uma torre que permite uma vista extraordinária de cada um dos seus 3 pisos. No topo, o acesso ao exterior estava vedado, mas ainda assim valeu a subida.;1
Pedro Abrantes da Silva escreveu uma avaliação a out de 2014;Mais um castelo entre muitos em Portugal;Castelo facil de visitar com pormenores muito engraçados no interior , por todas as paredes estao cravados simbolos antigos muito pormenorizadamente . Infelizmente o topo do castelo estava encerrado para obras quando lá estive . Entrada gratuita;1
AnteroCampeao escreveu uma avaliação a set de 2014;Breve e agradável visita;Bonito e bem conservado mas pouco dinamizado. Infelizmente não foi possível, fechado alegadamente para obras, a visita à torre. Merece uma curta visita;1
Lagarto_56 escreveu uma avaliação a set de 2014;Passeio Divertido;Muito bem conservado e onde podemos ter uma ideia de como era a vida na época medieval. Recomendo uma visita;1
ruitelmo escreveu uma avaliação a set de 2014;pequeno;espaço a precisar de dinamização, pois tem um aspecto de abandono geral, de qualquer forma merece visita.;1
Hugo C escreveu uma avaliação a ago de 2014;Muito bom;Espaço grandioso, em bom estado de conservação: a torre gótica é esplêndida, mas infelizmente, à data da visita, nem a varanda que circunda a torre nem o terraço estavam acessíveis devido, segundo informações do Turismo, devido a "obras de iluminação".;1
Prior L escreveu uma avaliação a jun de 2014;Um castelo fechado.;Apesar de limpo e com acesso ao barzinho e ao posto de turismo, a torre tem o acesso ao ponto mais alto fechado, não permitindo usufruir a paisagem espectacular da planície do Baixo Alentejo. Esperemos que a situação seja brevemente resolvida.;1
MarcioMarin escreveu uma avaliação a mai de 2014;Castelo de Beja;Portugal e seus Castelos... Surpresa pelas estrada uma placa sem saber o que encontraríamos... nos deparamos com um MARAVILHOSO CASTELO, linda vista...;1
Armando F escreveu uma avaliação a mai de 2014;Torre impressionante;O castelo de Beja é mais conhecido pela sua torre de maangem, a mais alta de todos os castelos. Num dia bom quase se pode ver até aos montes mais distantes.;1
ElianeGenofre escreveu uma avaliação a mai de 2014;Fantástico, mas pouco explorado;Simplesmente lindo. A construçāo é impressionante como todas daquela época e a vista lá de cima é linda. Poderia ser melhor explorado pois nāo há nada nem ninguém para explicar a história dele. O ingresso é livre e aberto a todos. Uma pena pois a gente entra e sai sem saber nada…;1
Victor M escreveu uma avaliação a mai de 2014;Castelo Fantástico!!;O castelo é fabuloso. Quando caminhamos pela cidade, deparamos constantemente com incriveis promenores. Pena a quantidade de edíficios degradados, pois merecem a sua conservação, dado o seu interesse. Lamento sobretudo a falta de informação . No castelo é uma lástima, felizmente…;1
MJAlves escreveu uma avaliação a abr de 2014;Magnifico!;Simplesmente lindo, muito bem conservado e com uma vista fantástica para a cidade. Vale a pena a visita.;1
Miguel Valente escreveu uma avaliação a abr de 2014;Todo o Alentejo no horizonte;Na Torre de Menagem do Castelo de Beja em dias solarengos e sem nuvens dizem ser possível ver o mar. Aquando da minha visita infelizmente o tempo estava cinzento e inclusive quando subi ao alto da torre (+- 41 metros) estava a começar a chuviscar. Contudo deu para ter uma noção…;1
Luis C escreveu uma avaliação a abr de 2014;Razoável;Era Domingo de manhã, a cidade estava coberta por um espesso nevoeiro e não havia ninguém nas ruas nem no castelo. A esplanada no seu interior estava fechada.;1
rita g escreveu uma avaliação a out de 2013;Cafeteiria O Castelo;Espaço muito agradável tanto durante o dia como a noite. Com eventos quase todos os fins de semana, bar dentro e fora, espaço para dançar, boa música. Sem dúvida um espaço deveras agradável para jantar..ir beber um copo, passar bons momentos.;1
Vaughan25 escreveu uma avaliação a out de 2013;Por que não até o topo?;Infelizmente, a subida ao topo da torre não está liberada. Mas o visual do castelo e o entorno são muito agradáveis. Dá pra fazer fotos lindíssimas por ali!;1
Cláudia Oliveira escreveu uma avaliação a ago de 2013;Torre mais alta do pais;Em tempos era possível ir ate ao terraço da torre, a vista é magnifica. Agora só deixam subir até a ao ultimo anel...é uma pena... Para quem gosta de fotografia é possível fazer trabalhos magníficos a partir dos jardins. ou mesmo da torre sobre a extensa planície alentejana. …;1
Celles V escreveu uma avaliação a jul de 2013;Castelo;É realmente uma pena a esplanada e café não funcionar durante o dia...e ainda não ser possivel subir até ao topo da torre...;1
